1949	23	Perry Como with the Fontane Sisters & Mitchell Ayres� Orchestra 	A Dreamer�s Holiday
1950	1	Gene Autry & the Pinafores 	Rudolph, the Red-Nosed Reindeer
1950	2	The Andrews Sisters with Gordon Jenkin�s Orchestra 	I Can Dream, Can�t I?
1950	3	Bing Crosby with Perry Botkin�s Orchestra 	Dear Hearts and Gentle People
1950	4	The Ames Brothers 	Rag Mop
1950	5	Red Foley 	Chattanoogie Shoe Shine Boy
1950	6	Frankie Laine with Harry Geller�s Orchestra 	The Cry of the Wild Goose
1950	7	Teresa Brewer & the Dixieland All Stars 	Music! Music! Music!
1950	8	Eileen Barton & the New Yorkers 	If I Knew You Were Comin� I�d�ve Baked a Cake
1950	9	Anton Karas 	The Third Man Theme
1950	10	Guy Lombardo 	The Third Man Theme
1950	11	Gordon Jenkins with Eileen Wilson 	My Foolish Heart
1950	12	Perry Como & the Fontane Sisters with Mitchell Ayres� Orchestra 	Hoop-Dee-Doo
1950	13	The Ames Brothers 	Sentimental Me
1950	14	The Andrews Sisters with Gordon Jenkins� Orchestra 	I Wanna Be Loved by You
1950	15	Bill Synder 	Bewitched, Bothered and Bewildered
1950	16	Nat �King� Cole 	Mona Lisa
1950	17	The Weavers with Gordon Jenkins� Orchestra 	Goodnight Irene
1950	18	Edith Piaf 	La Vie En Rose
1950	19	Patti Page with Harry Geller�s Orchestra 	All My Love (Bolero)
1950	20	Sammy Kaye with Troy Alamo 	Harbor Lights
1950	21	Phil Harris with Walter Scharf�s Orchestra 	The Thing
1950	22	Paul Weston with Norman Luboff Choir 	Nevertheless I�m in Love with You
1950	23	Patti Page 	Tennessee Waltz
1950	24	Perry Como with Betty Hutton & Mitchell Ayres� Orchestra 	A Bushel and a Peck
1951	1	Guy Mitchell 	My Heart Cries for You
1951	2	Perry Como with Mitchell Ayres� Orchestra 	If (They Made Me a King)
1951	3	Mario Lanza 	Be My Love
1951	4	Les Paul & Mary Ford 	How High the Moon
1951	5	Les Paul & Mary Ford 	Mockin� Bird Hill
1951	6	The Weavers with Terry Gilkyson 	On Top of Old Smoky
1951	7	Nat �King� Cole 	Too Young
1951	8	Rosemary Clooney 	Come on-a My House
1951	9	Tony Bennett with Percy Faith�s Orchestra 	Because of You
1951	10	Dinah Shore 	Sweet Violets
1951	11	Tony Bennett 	Cold, Cold Heart
1951	12	Eddy Howard 	Sin (It�s No Sin)
1951	13	Del Wood 	Down Yonder
1951	14	Pee Wee King & His Golden West Cowboys 	Slow Poke
1951	15	Johnnie Ray & the Four Lads 	Cry
1952	1	Kay Starr 	Wheel of Fortune
1952	2	Leroy Anderson & His �Pops� Concert Orchestra 	Blue Tango
1952	3	Georgia Gibbs 	Kiss of Fire
1952	4	Doris Day 	A Guy Is a Guy
1952	5	Al Martino 	Here in My Heart
1952	6	Don Cornell with Norman Leyden�s Orchestra 	I�m Yours
1952	7	Percy Faith 	Delicado
1952	8	Vera Lynn with Ronald Shaw�s Orchestra 	Auf Wiederseh�n Sweetheart
1952	9	Johnnie Ray 	Walking My Baby Back Home
1952	10	Rosemary Clooney with Percy Faith�s Orchestra 	Half as Much
1952	11	Eddie Fisher with Hugo Winterhalter�s Orchestra 	Wish You Were Here
1952	12	Jo Stafford 	You Belong to Me
1952	13	The Mills Brothers 	The Glow-Worm
1952	14	Patti Page 	I Went to Your Wedding
1952	15	Johnny Standley 	It�s in the Book
1952	16	Joni James with Lew Douglas� Orchestra 	Why Don�t You Believe Me?
1952	17	Jimmy Boyd with Norman Luboff�s Orchestra 	I Saw Mommy Kissing Santa Claus
1953	1	Perry Como with the Ramblers & Mitchell Ayres� Orchestra 	Don�t Let the Stars Get in Your Eyes
1953	2	Teresa Brewer with Jack Pleis� Orchestra 	Till I Waltz Again with You
1953	3	Patti Page 	The Doggie in the Window
1953	4	Nat �King� Cole with Nelson Riddle�s Orchestra 	Pretend
1953	5	Frankie Laine 	I Believe
1953	6	Percy Faith�s Orchestra with Felicia Sanders 	Where Is Your Heart? (Theme from Moulin Rouge)
1953	7	Les Baxter 	April in Portugal
1953	8	Eddie Fisher with Sally Sweetland & Hugo Winterhalter�s Orchestra 	I�m Walking Behind You
1953	9	Les Paul with Mary Ford 	Vaya Con Dios (May God Be with You)
1953	10	Perry Como with Henri Rene�s Orchestra 	No Other Love
1953	11	The Orioles 	Crying in the Chapel
1953	12	The Ames Brothers with Hugo Winterhalter�s Orchestra 	You You You
1953	13	Stan Freberg with Daws Butler & June Foray 	St. George and the Dragonet
1953	14	Frank Chacksfield 	Ebb Tide
1953	15	Tony Bennett with Percy Faith�s Orchestra 	Rags to Riches
1953	16	Julius LaRosa 	Eh Cumpari
1953	17	Eddie Fisher with Hugo Winterhalter�s Orchestra & Chorus 	O Mein Papa (Oh My Papa)
1953	18	Teresa Brewer with Jack Pleis� Orchestra 	Ricochet (Rick-O-Shay)
1954	1	Tony Bennett with Percy Faith�s Orchestra 	Stranger in Paradise
1954	2	Doris Day 	Secret Love
1954	3	Jo Stafford 	Make Love to Me!
1954	4	Perry Como with Hugo Winterhalter�s Orchestra 	Wanted
1954	5	Frank Sinatra 	Young at Heart
1954	6	Kitty Kallen with Jack Plies� Orchestra 	Little Things Mean a Lot
1954	7	The Four Aces with Jack Pleis� Orchestra 	Three Coins in the Fountain
1954	8	The Crew-Cuts 	Sh-Boom
1954	9	The Chords 	Sh-Boom
1954	10	Archie Bleyer 	Hernando�s Hideaway
1954	11	Rosemary Clooney with Buddy Cole 	Hey There
1954	12	Doris Day & the Mellomen 	If I Give My Heart to You
1954	13	Eddie Fisher with Hugo Winterhalter�s Orchestra 	I Need You Now
1954	14	Rosemary Clooney 	This Ole House
1954	15	Perry Como with Mitchell Ayres� Orchestra 	Papa Loves Mambo
1954	16	The Chordettes 	Mr. Sandman
1954	17	Dinah Washington 	Teach Me Tonight
1954	18	Joan Weber 	Let Me Go, Lover!
1955	1	The Fontane Sisters with Billy Vaughn�s Orchestra 	Hearts of Stone
1955	2	Billy Vaughn 	Melody of Love
1955	3	The McGuire Sisters 	Sincerely
1955	4	LaVern Baker 	Tweedle Dee
1955	5	Bill Hayes 	The Ballad of Davy Crocket
1955	6	Johnny Maddox & the Rhythmmasters 	The Crazy Otto
1955	7	Georgia Gibbs 	Dance with Me, Henry (Wallflower)
1955	8	Les Baxter 	Unchained Melody
1955	9	Perez �Prez� Prado 	Cherry Pink and Apple Blossom White
1955	10	Bill Haley & His Comets 	We�re Gonna Rock Around the Clock
1955	11	The McGuire Sisters 	Something�s Gotta Give
1955	12	Frank Sinatra 	Learning the Blues
1955	13	Pat Boone 	Ain�t That a Shame
1955	14	Mitch Miller 	The Yellow Rose of Texas
1955	15	The Four Aces 	Love Is a Many Splendored Thing
1955	16	Roger Williams 	Autumn Leaves
1955	17	Tennessee Ernie Ford 	Sixteen Tons
1956	1	Dean Martin 	Memories Are Made of This
1956	2	The Platters 	The Great Pretender
1956	3	Kay Starr with Hugo Winterhalter�s Orchestra 	Rock and Roll Waltz
1956	4	Nelson Riddle�s Orchestra 	Lisbon Antigua
1956	5	Les Baxter 	The Poor People of Paris
1956	6	Carl Perkins 	Blue Suede Shoes
1956	7	Elvis Presley 	Heartbreak Hotel
1956	8	Perry Como 	Hot Diggity (Dog Ziggity Boom)
1956	9	Morris Stoloff�s Orchestra 	Moonglow and Theme from Picnic
1956	10	The McGuire Sisters 	Picnic
1956	11	Gogi Grant 	The Wayward Wind
1956	12	Pat Boone 	I Almost Lost My Mind
1956	13	Elvis Presley 	I Want You, I Need You, I Love You
1956	14	The Platters 	My Prayer (Avant de Mourir)
1956	15	Vic Damone 	On the Street Where You Live
1956	16	Doris Day 	Whatever Will Be Will Be (Que Sera Sera)
1956	17	Elvis Presley 	Don�t Be Cruel
1956	18	Elvis Presley 	Hound Dog
1956	19	Hugo Winterhalter�s Orchestra with Eddie Heywood 	Canadian Sunset
1956	20	Elvis Presley 	Love Me Tender
1956	21	Johnnie Ray 	Just Walkin� in the Rain
1956	22	Jim Lowe 	The Green Door
1956	23	Guy Mitchell 	Singing the Blues
1957	1	Sonny James 	Young Love
1957	2	Tab Hunter 	Young Love
1957	3	Harry Belafonte 	The Banana Boat Song (Day-O)
1957	4	Elvis Presley 	Too Much
1957	5	Pat Boone 	Don�t Forbid Me
1957	6	Terry Gilkyson & the Easy Riders 	Marianne
1957	7	Buddy Knox 	Party Doll
1957	8	Andy Williams 	Butterfly
1957	9	Perry Como 	Round and Round
1957	10	Tommy Sands 	Teen-Age Crush
1957	11	Charlie Gracie 	Butterfly
1957	12	Elvis Presley 	All Shook Up
1957	13	The Diamonds 	Little Darlin�
1957	14	Pat Boone 	Love Letters in the Sand
1957	15	Elvis Presley 	Let Me Be Your Teddy Bear
1957	16	The Everly Brothers 	Bye Bye Love
1957	17	Debbie Reynolds 	Tammy
1957	18	Nat �King� Cole 	Around the World
1957	19	Paul Anka 	Diana
1957	20	Buddy Holly & the Crickets 	That�ll Be the Day
1957	21	Jimmie Rodgers 	Honeycomb
1957	22	Johnny Mathis 	Chances Are
1957	23	The Everly Brothers 	Wake Up Little Susie
1957	24	Elvis Presley 	Jailhouse Rock
1957	25	Jane Morgan 	Fascination
1957	26	Sam Cooke 	You Send Me
1957	27	Pat Boone 	April Love
1957	28	Frank Sinatra 	All the Way
1957	29	Bill Justis 	Raunchy
1957	30	Danny & The Juniors 	At the Hop
1958	1	The Diamonds 	The Stroll
1958	2	Elvis Presley 	Don�t
1958	3	Perry Como 	Catch a Falling Star
1958	4	The McGuire Sisters 	Sugartime
1958	5	The Silhouettes 	Get a Job
1958	6	The Champs 	Tequila
1958	7	Laurie London 	He�s Got the Whole World in His Hands
1958	8	The Platters 	Twilight Time
1958	9	David Seville 	Witch Doctor
1958	10	The Everly Brothers 	All I Have to Do Is Dream
1958	11	Art Todd & Dotty 	Chanson D�Amour
1958	12	Sheb Wooley 	The Purple People Eater
1958	13	Elvis Presley 	Hard Headed Woman
1958	14	Bobby Darin 	Splish Splash
1958	15	The Coasters 	Yakety Yak
1958	16	Duane Eddy 	Rebel Rouser
1958	17	Domenico Modugno 	Volare (Nel Blu Dipinto Di Blue)
1958	18	Perez �Prez� Prado 	Patricia
1958	19	Elvis Presley �King Creole� (GR	The Billboard Hot 100 Is Introduced
1958	20	Ricky Nelson 	Poor Little Fool
1958	21	The Elegants 	Little Star
1958	22	Jimmy Clanton & His Rockets 	Just a Dream
1958	23	The Everly Brothers 	Bird Dog
1958	24	Tommy Edwards 	It�s All in the Game
1958	25	Little Anthony & the Imperials 	Tears on My Pillow
1958	26	Conway Twitty 	It�s Only Make Believe
1958	27	The Kingston Trio 	Tom Dooley
1958	28	Cozy Cole 	Topsy II
1958	29	The Teddy Bears 	To Know Him Is to Love Him
1958	30	David Seville & The Chipmunks 	The Chipmunk Song (Christmas Don�t Be Late)
1958	31	The Platters 	Smoke Gets in Your Eyes
1959	1	The Crests 	16 Candles
1959	2	Ritchie Valens 	Donna
1959	3	Lloyd Price 	Stagger Lee
1959	4	Chris Barber�s Jazz Band 	Petite Fleur (Little Flower)
1959	5	The Chipmunks 	Alvin�s Harmonica
1959	6	Thomas Wayne 	Tragedy
1959	7	Frankie Avalon 	Venus
1959	8	Connie Francis 	If I Didn�t Care
1959	9	The Fleetwoods 	Come Softly to Me
1959	10	The Virtues 	Guitar Boogie Shufle
1959	11	The Impalas 	Sorry (I Ran All the Way Home)
1959	12	Elvis Presley & the Jordanaires 	Now and Then There�s a Fool Such As I
1959	13	Dave �Baby� Cortez 	The Happy Organ
1959	14	The Everly Brothers 	Take a Message to Mary
1959	15	Edward Byrnes & Connie Stevens 	Kookie Kookie, Lend Me Your Comb
1959	16	Dion & the Belmonts 	A Teenager in Love
1959	17	Johnny Horton 	The Battle of New Orleans
1959	18	Lloyd Price 	Personality
1959	19	Wilbert Harrison 	Kansas City
1959	20	Bobby Darin 	Dream Lover
1959	21	Paul Anka 	Lonely Boy
1959	22	The Coasters 	Along Came Jones
1959	23	Frankie Avalon 	Bobby Sox to Stockings
1959	24	The Drifters 	There Goes My Baby
1959	25	Elvis Presley 	Big Hunk O� Love
1959	26	Floyd Robinson 	Makin� Love
1959	27	The Browns 	The Three Bells
1959	28	Jan & Dean 	Baby Talk
1959	29	Carl Dobkins Jr. 	My Heart Is an Open Book
1959	30	Bob McFadden & Dor 	The Mummy
1959	31	Lloyd Price 	I�m Gonna Get Married
1959	32	The Everly Brothers 	Til I Kissed You
1959	33	Paul Anka 	Put Your Head on My Shoulder
1959	34	The Crests 	The Angels Listened In
1959	35	The Fleetwoods 	Mr. Blue
1959	36	Santo & Johnny 	Sleep Walk
1959	37	Wink Martindale 	Deck of Cards
1959	38	Bobby Darin 	Mack the Knife
1959	39	Della Reese 	Don�t You Know
1959	40	The Islanders 	The Enchanted Sea
1959	41	Bobby Rydell 	We Got Love
1959	42	Fats Domino 	Be My Guest
1959	43	The Browns 	Scarlet Ribbons for Her Hair
1959	44	Nutty Squirrels 	Uh! Oh! Part 2
1959	45	Marty Robbins 	El Paso
1959	46	Fabian 	Hound Dog Man
1959	47	Freddy Cannon 	Way Down Yonder in New Orleans
1959	48	Frankie Avalon 	Why
1959	49	Guy Mitchell 	Heartaches by the Number
1959	50	Andy Williams 	The Village of St. Bernadette
1959	51	Johnny Preston 	Running Bear
